소비일자,소비업종,성별,연령대,소비건수
20190131,스포츠/문화/레저,남성,50대,63177
20190131,스포츠/문화/레저,남성,60대,22667
20190131,스포츠/문화/레저,여성,20대,38037
20190131,스포츠/문화/레저,여성,30대,53495
20190131,스포츠/문화/레저,여성,40대,86105
20190131,스포츠/문화/레저,여성,50대,60421
20190131,스포츠/문화/레저,여성,60대,19425
20190131,여행/교통,남성,20대,22195
20190131,여행/교통,남성,30대,58218
20190131,여행/교통,남성,40대,73517
20190131,여행/교통,남성,50대,51739
20190131,여행/교통,남성,60대,18830
20190131,여행/교통,여성,20대,24372
20190131,여행/교통,여성,30대,37839
20190131,여행/교통,여성,40대,45765
20190131,여행/교통,여성,50대,32184
20190131,여행/교통,여성,60대,9802
20190131,요식/유흥,남성,20대,382004
20190131,요식/유흥,남성,30대,949493
20190131,요식/유흥,남성,40대,1101308
20190131,요식/유흥,남성,50대,682454
20190131,요식/유흥,남성,60대,248225
20190131,요식/유흥,여성,20대,459689
20190131,요식/유흥,여성,30대,734055
20190131,요식/유흥,여성,40대,914237
20190131,요식/유흥,여성,50대,558802
20190131,요식/유흥,여성,60대,178293
20190131,의료,남성,20대,44067
20190131,의료,남성,30대,221328
20190131,의료,남성,40대,293945
20190131,의료,남성,50대,233898
20190131,의료,남성,60대,187119
20190131,의료,여성,20대,87136
20190131,의료,여성,30대,241887
20190131,의료,여성,40대,262331
20190131,의료,여성,50대,250378
20190131,의료,여성,60대,158702
20190131,자동차,남성,20대,11874
20190131,자동차,남성,30대,43513
20190131,자동차,남성,40대,56243
20190131,자동차,남성,50대,40698
20190131,자동차,남성,60대,18124
20190131,자동차,여성,20대,6019
20190131,자동차,여성,30대,20881
20190131,자동차,여성,40대,27487
20190131,자동차,여성,50대,22008
20190131,자동차,여성,60대,7334
20190131,주유,남성,20대,42421
20190131,주유,남성,30대,154489
20190131,주유,남성,40대,226360
20190131,주유,남성,50대,201123
20190131,주유,남성,60대,101105
20190131,주유,여성,20대,21348
20190131,주유,여성,30대,66285
20190131,주유,여성,40대,96503
20190131,주유,여성,50대,90465
20190131,주유,여성,60대,36088
20190131,패션/잡화,남성,20대,8132
20190131,패션/잡화,남성,30대,18499
20190131,패션/잡화,남성,40대,28174
20190131,패션/잡화,남성,50대,19073
20190131,패션/잡화,남성,60대,9075
20190131,패션/잡화,여성,20대,20788
20190131,패션/잡화,여성,30대,28779
20190131,패션/잡화,여성,40대,44519
20190131,패션/잡화,여성,50대,34115
20190131,패션/잡화,여성,60대,16008
20190131,편의점,남성,20대,317121
20190131,편의점,남성,30대,578131
20190131,편의점,남성,40대,481016
20190131,편의점,남성,50대,227483
20190131,편의점,남성,60대,58516
20190131,편의점,여성,20대,219238
20190131,편의점,여성,30대,245448
20190131,편의점,여성,40대,237449
20190131,편의점,여성,50대,146405
20190131,편의점,여성,60대,38843
20190131,할인점/마트,남성,20대,129008
20190131,할인점/마트,남성,30대,475006
20190131,할인점/마트,남성,40대,652406
20190131,할인점/마트,남성,50대,472389
20190131,할인점/마트,남성,60대,289010
20190131,할인점/마트,여성,20대,153298
20190131,할인점/마트,여성,30대,443111
20190131,할인점/마트,여성,40대,645241
20190131,할인점/마트,여성,50대,601702
20190131,할인점/마트,여성,60대,353699
20190201,가전/가구,남성,20대,9440
20190201,가전/가구,남성,30대,29675
20190201,가전/가구,남성,40대,43578
20190201,가전/가구,남성,50대,37840
20190201,가전/가구,남성,60대,19598
20190201,가전/가구,여성,20대,9233
20190201,가전/가구,여성,30대,20389
20190201,가전/가구,여성,40대,35301
20190201,가전/가구,여성,50대,31841
20190201,가전/가구,여성,60대,16322
20190201,가정생활/서비스,남성,20대,555
20190201,가정생활/서비스,남성,30대,2443
20190201,가정생활/서비스,남성,40대,4540
20190201,가정생활/서비스,남성,50대,2962
20190201,가정생활/서비스,남성,60대,1652
20190201,가정생활/서비스,여성,20대,490
20190201,가정생활/서비스,여성,30대,1977
20190201,가정생활/서비스,여성,40대,3554
20190201,가정생활/서비스,여성,50대,2804
20190201,가정생활/서비스,여성,60대,1509
20190201,교육/학원,남성,20대,8620
20190201,교육/학원,남성,30대,39976
20190201,교육/학원,남성,40대,103248
20190201,교육/학원,남성,50대,33459
20190201,교육/학원,남성,60대,7341
20190201,교육/학원,여성,20대,15416
20190201,교육/학원,여성,30대,58571
20190201,교육/학원,여성,40대,112336
20190201,교육/학원,여성,50대,27129
20190201,교육/학원,여성,60대,6854
20190201,미용,남성,20대,27062
20190201,미용,남성,30대,62093
20190201,미용,남성,40대,64571
20190201,미용,남성,50대,37917
20190201,미용,남성,60대,10488
20190201,미용,여성,20대,54966
20190201,미용,여성,30대,60081
20190201,미용,여성,40대,70790
20190201,미용,여성,50대,48650
20190201,미용,여성,60대,16790
20190201,백화점/상품권/아울렛,남성,20대,27551
20190201,백화점/상품권/아울렛,남성,30대,105726
20190201,백화점/상품권/아울렛,남성,40대,99606
20190201,백화점/상품권/아울렛,남성,50대,51941
20190201,백화점/상품권/아울렛,남성,60대,23766
20190201,백화점/상품권/아울렛,여성,20대,65709
20190201,백화점/상품권/아울렛,여성,30대,156739
20190201,백화점/상품권/아울렛,여성,40대,154869
20190201,백화점/상품권/아울렛,여성,50대,99194
20190201,백화점/상품권/아울렛,여성,60대,46187
20190201,스포츠/문화/레저,남성,20대,95425
20190201,스포츠/문화/레저,남성,30대,113212
20190201,스포츠/문화/레저,남성,40대,122458
20190201,스포츠/문화/레저,남성,50대,77863
20190201,스포츠/문화/레저,남성,60대,27455
20190201,스포츠/문화/레저,여성,20대,48489
20190201,스포츠/문화/레저,여성,30대,62246
20190201,스포츠/문화/레저,여성,40대,102192
20190201,스포츠/문화/레저,여성,50대,67360
20190201,스포츠/문화/레저,여성,60대,21722
20190201,여행/교통,남성,20대,33858
20190201,여행/교통,남성,30대,83862
20190201,여행/교통,남성,40대,92324
20190201,여행/교통,남성,50대,59776
20190201,여행/교통,남성,60대,19890
20190201,여행/교통,여성,20대,36135
20190201,여행/교통,여성,30대,54512
20190201,여행/교통,여성,40대,55929
20190201,여행/교통,여성,50대,36685
20190201,여행/교통,여성,60대,10509
20190201,요식/유흥,남성,20대,428388
20190201,요식/유흥,남성,30대,1056679
20190201,요식/유흥,남성,40대,1217575
20190201,요식/유흥,남성,50대,744549
20190201,요식/유흥,남성,60대,273332
20190201,요식/유흥,여성,20대,511388
20190201,요식/유흥,여성,30대,810988
20190201,요식/유흥,여성,40대,984038
20190201,요식/유흥,여성,50대,588003
20190201,요식/유흥,여성,60대,192237
20190201,의료,남성,20대,53491
20190201,의료,남성,30대,281625
20190201,의료,남성,40대,356711
20190201,의료,남성,50대,278697
20190201,의료,남성,60대,217532
20190201,의료,여성,20대,105566
20190201,의료,여성,30대,297011
20190201,의료,여성,40대,318171
20190201,의료,여성,50대,296647
20190201,의료,여성,60대,180245
20190201,자동차,남성,20대,14861
20190201,자동차,남성,30대,52506
20190201,자동차,남성,40대,65949
20190201,자동차,남성,50대,47547
20190201,자동차,남성,60대,20937
20190201,자동차,여성,20대,7511
20190201,자동차,여성,30대,23416
20190201,자동차,여성,40대,31289
20190201,자동차,여성,50대,24114
20190201,자동차,여성,60대,8465
20190201,주유,남성,20대,55061
20190201,주유,남성,30대,200289
20190201,주유,남성,40대,281715
20190201,주유,남성,50대,237890
20190201,주유,남성,60대,121397
20190201,주유,여성,20대,25764
20190201,주유,여성,30대,79644
20190201,주유,여성,40대,113021
20190201,주유,여성,50대,104045
20190201,주유,여성,60대,42538
20190201,패션/잡화,남성,20대,10767
20190201,패션/잡화,남성,30대,23811
20190201,패션/잡화,남성,40대,35210
20190201,패션/잡화,남성,50대,23291
20190201,패션/잡화,남성,60대,10033
20190201,패션/잡화,여성,20대,28489
20190201,패션/잡화,여성,30대,35197
20190201,패션/잡화,여성,40대,50571
20190201,패션/잡화,여성,50대,37205
20190201,패션/잡화,여성,60대,18359
20190201,편의점,남성,20대,325341
20190201,편의점,남성,30대,608594
20190201,편의점,남성,40대,499177
20190201,편의점,남성,50대,234968
20190201,편의점,남성,60대,62256
20190201,편의점,여성,20대,227503
20190201,편의점,여성,30대,258983
20190201,편의점,여성,40대,243727
20190201,편의점,여성,50대,149515
20190201,편의점,여성,60대,41224
20190201,할인점/마트,남성,20대,144367
20190201,할인점/마트,남성,30대,573291
20190201,할인점/마트,남성,40대,781148
20190201,할인점/마트,남성,50대,584794
20190201,할인점/마트,남성,60대,371810
20190201,할인점/마트,여성,20대,174821
20190201,할인점/마트,여성,30대,513122
20190201,할인점/마트,여성,40대,740173
20190201,할인점/마트,여성,50대,734266
20190201,할인점/마트,여성,60대,451931
20190202,가전/가구,남성,20대,9434
20190202,가전/가구,남성,30대,30855
20190202,가전/가구,남성,40대,44232
20190202,가전/가구,남성,50대,36375
20190202,가전/가구,남성,60대,17934
20190202,가전/가구,여성,20대,10183
20190202,가전/가구,여성,30대,22259
20190202,가전/가구,여성,40대,30075
20190202,가전/가구,여성,50대,28840
20190202,가전/가구,여성,60대,13768
20190202,가정생활/서비스,남성,20대,472
20190202,가정생활/서비스,남성,30대,6761
20190202,가정생활/서비스,남성,40대,7077
20190202,가정생활/서비스,남성,50대,1757
20190202,가정생활/서비스,남성,60대,829
20190202,가정생활/서비스,여성,20대,2490
20190202,가정생활/서비스,여성,30대,38731
20190202,가정생활/서비스,여성,40대,14667
20190202,가정생활/서비스,여성,50대,1567
20190202,가정생활/서비스,여성,60대,846
20190202,교육/학원,남성,20대,8136
20190202,교육/학원,남성,30대,38023
20190202,교육/학원,남성,40대,70962
20190202,교육/학원,남성,50대,26642
20190202,교육/학원,남성,60대,5409
20190202,교육/학원,여성,20대,15935
20190202,교육/학원,여성,30대,42400
20190202,교육/학원,여성,40대,73916
20190202,교육/학원,여성,50대,19475
20190202,교육/학원,여성,60대,4628
20190202,미용,남성,20대,33156
20190202,미용,남성,30대,79237
20190202,미용,남성,40대,87922
20190202,미용,남성,50대,45176
20190202,미용,남성,60대,10108
20190202,미용,여성,20대,59609
20190202,미용,여성,30대,68730
20190202,미용,여성,40대,79696
20190202,미용,여성,50대,48992
20190202,미용,여성,60대,15270
20190202,백화점/상품권/아울렛,남성,20대,47899
20190202,백화점/상품권/아울렛,남성,30대,186219
20190202,백화점/상품권/아울렛,남성,40대,181748
20190202,백화점/상품권/아울렛,남성,50대,79522
20190202,백화점/상품권/아울렛,남성,60대,28670
20190202,백화점/상품권/아울렛,여성,20대,95230
20190202,백화점/상품권/아울렛,여성,30대,209598
20190202,백화점/상품권/아울렛,여성,40대,208282
20190202,백화점/상품권/아울렛,여성,50대,117819
20190202,백화점/상품권/아울렛,여성,60대,47701
20190202,스포츠/문화/레저,남성,20대,135542
20190202,스포츠/문화/레저,남성,30대,181546
20190202,스포츠/문화/레저,남성,40대,216003
20190202,스포츠/문화/레저,남성,50대,125099
20190202,스포츠/문화/레저,남성,60대,37687
20190202,스포츠/문화/레저,여성,20대,72706
20190202,스포츠/문화/레저,여성,30대,104746
20190202,스포츠/문화/레저,여성,40대,150548
20190202,스포츠/문화/레저,여성,50대,90935
20190202,스포츠/문화/레저,여성,60대,26964
20190202,여행/교통,남성,20대,41273
20190202,여행/교통,남성,30대,106847
20190202,여행/교통,남성,40대,120401
20190202,여행/교통,남성,50대,63930
20190202,여행/교통,남성,60대,19099
20190202,여행/교통,여성,20대,41852
20190202,여행/교통,여성,30대,69131
20190202,여행/교통,여성,40대,72576
20190202,여행/교통,여성,50대,41002
20190202,여행/교통,여성,60대,11305
20190202,요식/유흥,남성,20대,491229
20190202,요식/유흥,남성,30대,1145131
20190202,요식/유흥,남성,40대,1303351
20190202,요식/유흥,남성,50대,784274
20190202,요식/유흥,남성,60대,276292
20190202,요식/유흥,여성,20대,540000
20190202,요식/유흥,여성,30대,786482
20190202,요식/유흥,여성,40대,940687
20190202,요식/유흥,여성,50대,567732
20190202,요식/유흥,여성,60대,186697
20190202,의료,남성,20대,42489
20190202,의료,남성,30대,249963
20190202,의료,남성,40대,306781
20190202,의료,남성,50대,206862
20190202,의료,남성,60대,123634
20190202,의료,여성,20대,89295
20190202,의료,여성,30대,245815
20190202,의료,여성,40대,239350
20190202,의료,여성,50대,189141
20190202,의료,여성,60대,96976
20190202,자동차,남성,20대,13835
20190202,자동차,남성,30대,50087
20190202,자동차,남성,40대,61067
20190202,자동차,남성,50대,44352
20190202,자동차,남성,60대,17292
20190202,자동차,여성,20대,7086
20190202,자동차,여성,30대,19964
20190202,자동차,여성,40대,24773
20190202,자동차,여성,50대,18757
20190202,자동차,여성,60대,6149
20190202,주유,남성,20대,56943
20190202,주유,남성,30대,204017
20190202,주유,남성,40대,278878
20190202,주유,남성,50대,223588
